央视频道,#genre#
CCTV17,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226208/index.m3u8
CETV1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225753/index.m3u8
CETV2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225756/index.m3u8
CETV3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226226/index.m3u8
CETV4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226225/index.m3u8
CGTN英语,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225745/index.m3u8

卫视频道,#genre#
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225803/index.m3u8
广东卫视,https://gslbmgsplive.miguvideo.com/ws_w/2018/gdws/gdws2000/2000/index.m3u8?msisdn=4c0072fb2c457960d8d21ac1ced5ec70&mdspid=&spid=699054&netType=0&sid=2202428795&pid=2028597139&timestamp=20260907183539&Channel_ID=0128_20090000-99900-101700010110112&ProgramID=608831231&ParentNodeID=-99&assertID=2202428795&client_ip=110.42.50.152&SecurityKey=20260907183539&promotionId=&mvid=2202428795&mcid=500020&playurlVersion=WX-A1-9.8.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_chezai&bean=mgspchezai&tid=chezaitid&conFee=0&puData=38b1c240e53de938d8958613a640b3db&ddCalcu=b3d8e3b0b180c04264a03e15638d5e9983d8
湖南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225799/index.m3u8
湖南卫视,http://audiovisual.yun.gehua.net.cn:8088/live/HuNanHD_1200.m3u8?tvid=0&authNum=1788785548-1-c40a95ddbd38d747dc5143023ce5ebbf
浙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225798/index.m3u8
浙江卫视,http://audiovisual.yun.gehua.net.cn:8088/live/ZheJiangHD_1200.m3u8?tvid=0&authNum=1788785804-7-64574e87b232d5934d4a198ba6c19abc
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225800/index.m3u8
江苏卫视,https://gslbmgsplive.miguvideo.com/wd_r2/cctv/jiangsuhd/1200/index.m3u8?msisdn=011b730ac88f720a5fbfc4e2496803a8&mdspid=&spid=699067&netType=0&sid=5500199408&pid=2028597139&timestamp=20260907183526&Channel_ID=0128_20090000-99900-101700010110112&ProgramID=623899368&ParentNodeID=-99&assertID=5500199408&client_ip=110.42.50.152&SecurityKey=20260907183526&promotionId=&mvid=5100156802&mcid=500020&playurlVersion=WX-A1-9.8.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_chezai&bean=mgspchezai&tid=chezaitid&conFee=0&puData=38e1f0d2a2f38bbe40db98344b2c48bf&ddCalcu=f3b8e8e0413cf020bd424a328f93b8db0b4e
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226201/index.m3u8
